TERC,Gmina,SIMC,Miejscowość,SYM_UL,Ulica,Nr porządkowy,Szerokość geograficzna,Długość geograficzna,gml_id
2468011,Jaworzno,0940335,Jaworzno,03851,ul. Jana Długosza,44,50.250967805898654,19.248341236403036,PL.ZIPIN.5243.EMUiA_4d921d5b-7392-486f-8d70-729eebdf8eb9
2468011,Jaworzno,0940335,Jaworzno,03851,ul. Jana Długosza,44A,50.25129525890292,19.248927389543795,""
2468011,Jaworzno,0940335,Jaworzno,03851,ul. Jana Długosza,46A,50.25126025269644,19.24817710076921,PL.ZIPIN.5243.EMUiA_ab706818-a629-4bfa-8d18-e16aacef9c36
2468011,Jaworzno,0940335,Jaworzno,20431,ul. Jana III Sobieskiego,1,50.23957418113733,19.29367633884478,PL.ZIPIN.5243.EMUiA_162ec00b-c8da-4316-9b1e-fe0b39e92434
2468011,Jaworzno,0940335,Jaworzno,20431,ul. Jana III Sobieskiego,2,50.24019003326068,19.29076980070668,""
2468011,Jaworzno,0940335,Jaworzno,20431,ul. Jana III Sobieskiego,3,50.23901041938022,19.29538852161639,PL.ZIPIN.5243.EMUiA_c656cf84-a528-4f3a-89dd-42870cd1513b
2468011,Jaworzno,0940335,Jaworzno,20431,ul. Jana III Sobieskiego,4,50.24008021171673,19.291113256563435,PL.ZIPIN.5243.EMUiA_365faaf5-1afa-418f-a02a-9a5febe904e7
2468011,Jaworzno,0940335,Jaworzno,20431,ul. Jana III Sobieskiego,5,50.23891277597196,19.295864208499324,""
2468011,Jaworzno,0940335,Jaworzno,20431,ul. Jana III Sobieskiego,6,50.23997051318659,19.291421244269163,PL.ZIPIN.5243.EMUiA_6d1518be-fb75-4f96-abc7-f4a3683503b7
2468011,Jaworzno,0940335,Jaworzno,20431,ul. Jana III Sobieskiego,6A,50.239788557428774,19.29123281280972,PL.ZIPIN.5243.EMUiA_d5354c02-07a1-4e54-a7c7-81efc6d58c32
2468011,Jaworzno,0940335,Jaworzno,20431,ul. Jana III Sobieskiego,8,50.23988605269467,19.29171547206661,PL.ZIPIN.5243.EMUiA_6f2542d2-a37e-4e1d-8845-56dd893ec9b0
2468011,Jaworzno,0940335,Jaworzno,20431,ul. Jana III Sobieskiego,10,50.23979265953325,19.292052778896856,PL.ZIPIN.5243.EMUiA_99c225f0-f3e0-4cf6-821a-e0ae76e7ac03
2468011,Jaworzno,0940335,Jaworzno,20431,ul. Jana III Sobieskiego,10A,50.239350690339364,19.29182297084713,PL.ZIPIN.5243.EMUiA_091a8650-b31c-44b6-b440-5f8bd01ec765
2468011,Jaworzno,0940335,Jaworzno,20431,ul. Jana III Sobieskiego,10B,50.23947817101647,19.291872819871855,PL.ZIPIN.5243.EMUiA_7db5f7a4-fa4c-4b97-b4bc-4c42c6f44787
2468011,Jaworzno,0940335,Jaworzno,20431,ul. Jana III Sobieskiego,12,50.239658012218946,19.292493831844897,PL.ZIPIN.5243.EMUiA_13eb8d4e-568e-493d-acac-07ef38d4e7d9
2468011,Jaworzno,0940335,Jaworzno,20431,ul. Jana III Sobieskiego,12A,50.23925750726253,19.292206122028183,""
2468011,Jaworzno,0940335,Jaworzno,20431,ul. Jana III Sobieskiego,12B,50.239182501891435,19.292151241634876,PL.ZIPIN.5243.EMUiA_da1c8330-61a3-4dd1-bcc0-8b113b734e16
2468011,Jaworzno,0940335,Jaworzno,20431,ul. Jana III Sobieskiego,14,50.23949816877158,19.29290420139382,PL.ZIPIN.5243.EMUiA_3f980710-451e-4dd3-8d3f-8eddb2e14d47
2468011,Jaworzno,0940335,Jaworzno,20431,ul. Jana III Sobieskiego,18,50.23930780522273,19.29350384177776,PL.ZIPIN.5243.EMUiA_54126b6e-7928-42d2-acbf-f7d92f80b484
2468011,Jaworzno,0940335,Jaworzno,20431,ul. Jana III Sobieskiego,20,50.23922370729408,19.293837607182972,PL.ZIPIN.5243.EMUiA_0887966a-4313-4528-b7fe-d757515d38b1
2468011,Jaworzno,0940335,Jaworzno,20431,ul. Jana III Sobieskiego,22,50.23913345786288,19.294142465310657,PL.ZIPIN.5243.EMUiA_3cd38922-9f19-4d4e-bd59-5235c785c608
2468011,Jaworzno,0940335,Jaworzno,20431,ul. Jana III Sobieskiego,43,50.23572074138056,19.305220756531952,PL.ZIPIN.5243.EMUiA_23cca946-cf3b-4c56-b920-49c3d9cd79d4
2468011,Jaworzno,0940335,Jaworzno,20431,ul. Jana III Sobieskiego,44,50.23557058641037,19.305044794688026,PL.ZIPIN.5243.EMUiA_08d37541-8088-4055-a83b-bbdf15806a20
2468011,Jaworzno,0940335,Jaworzno,20431,ul. Jana III Sobieskiego,45,50.23564949268463,19.305560295259124,""
2468011,Jaworzno,0940335,Jaworzno,20431,ul. Jana III Sobieskiego,46,50.2355350842266,19.30524372308522,PL.ZIPIN.5243.EMUiA_5fc7d27c-b970-4591-9dd2-81882f040a15
2468011,Jaworzno,0940335,Jaworzno,20431,ul. Jana III Sobieskiego,47,50.235573482500044,19.305915401147427,PL.ZIPIN.5243.EMUiA_fb31238e-103f-4560-9753-316608e0946a
2468011,Jaworzno,0940335,Jaworzno,20431,ul. Jana III Sobieskiego,48,50.235516665978786,19.30533854372236,PL.ZIPIN.5243.EMUiA_61d17ac6-5906-48f4-93b5-e78c7ddc79de
2468011,Jaworzno,0940335,Jaworzno,20431,ul. Jana III Sobieskiego,49,50.235500030600015,19.30626679271341,PL.ZIPIN.5243.EMUiA_bba70e30-f35e-4f52-aa54-7edd79f3d939
2468011,Jaworzno,0940335,Jaworzno,20431,ul. Jana III Sobieskiego,50,50.235486828022374,19.305521506715177,PL.ZIPIN.5243.EMUiA_18b1a5a1-efd3-45c9-9fa8-18b86b43bf9d
2468011,Jaworzno,0940335,Jaworzno,20431,ul. Jana III Sobieskiego,52,50.23548789147275,19.30564293327678,PL.ZIPIN.5243.EMUiA_21e336e6-acee-49f9-b5e2-474fadb360d6
2468011,Jaworzno,0940335,Jaworzno,20431,ul. Jana III Sobieskiego,53,50.234605772216135,19.30974051940985,PL.ZIPIN.5243.EMUiA_c19f2c46-6a8b-4172-9798-07a2e0e3cf07
2468011,Jaworzno,0940335,Jaworzno,20431,ul. Jana III Sobieskiego,54,50.23543237224264,19.305814820669656,PL.ZIPIN.5243.EMUiA_ba6d1520-eba1-46e4-912f-b11c082f07b0
2468011,Jaworzno,0940335,Jaworzno,20431,ul. Jana III Sobieskiego,61,50.233778283526,19.316116486160368,PL.ZIPIN.5243.EMUiA_86becbb4-ce97-407c-889f-35c3d3d2483c
2468011,Jaworzno,0940335,Jaworzno,20431,ul. Jana III Sobieskiego,64,50.23405621039993,19.310914166544418,PL.ZIPIN.5243.EMUiA_9b4c9f81-832b-4144-91ac-bc41f74556a8
2468011,Jaworzno,0940335,Jaworzno,20431,ul. Jana III Sobieskiego,65,50.23106809673016,19.32295359019863,PL.ZIPIN.5243.EMUiA_6911f3d4-3d5e-4d4d-8b15-6271bed76194
2468011,Jaworzno,0940335,Jaworzno,20431,ul. Jana III Sobieskiego,67,50.23092950459411,19.32320163734282,PL.ZIPIN.5243.EMUiA_47cf4c5e-5db0-4a11-9e17-4ee63ab8cca5
2468011,Jaworzno,0940335,Jaworzno,20431,ul. Jana III Sobieskiego,69,50.23072281036357,19.32349251154606,PL.ZIPIN.5243.EMUiA_27be1882-8aa2-4570-953f-c8b9414e3e0c
2468011,Jaworzno,0940335,Jaworzno,46377,ul. Jana Kantego Steczkowskiego,4,50.22263112128793,19.245823398410504,PL.ZIPIN.5243.EMUiA_1520bcd0-f9c9-46db-8b85-aac587f41d2b
2468011,Jaworzno,0940335,Jaworzno,46377,ul. Jana Kantego Steczkowskiego,6,50.22289418028721,19.24543140222176,PL.ZIPIN.5243.EMUiA_0689ac2e-cd13-47ae-b213-77b79c52ce6e
2468011,Jaworzno,0940335,Jaworzno,46377,ul. Jana Kantego Steczkowskiego,10,50.22296461410561,19.24383363133187,PL.ZIPIN.5243.EMUiA_0510026b-9559-4175-ad4d-1445c56ddb0d
2468011,Jaworzno,0940335,Jaworzno,08057,ul. Jana Karłowicza,1,50.18161313303898,19.277736458627718,PL.ZIPIN.5243.EMUiA_d3183df5-dc05-49d0-842a-fe369522f0fc
2468011,Jaworzno,0940335,Jaworzno,08057,ul. Jana Karłowicza,2,50.18169163610582,19.27774373412225,PL.ZIPIN.5243.EMUiA_54136f6e-0a83-4df5-8855-27002962c6fa
2468011,Jaworzno,0940335,Jaworzno,08057,ul. Jana Karłowicza,3,50.181643774906455,19.27751743945227,PL.ZIPIN.5243.EMUiA_39fd7fb7-c66f-4f94-9f15-af124f25c1b0
2468011,Jaworzno,0940335,Jaworzno,08057,ul. Jana Karłowicza,4,50.18172036887131,19.277526622971138,PL.ZIPIN.5243.EMUiA_0c9aee3b-3551-4e72-8105-44528d95402e
2468011,Jaworzno,0940335,Jaworzno,08057,ul. Jana Karłowicza,5,50.18167266622336,19.27729403158392,PL.ZIPIN.5243.EMUiA_a0556c31-4b53-47c4-a9af-fb0c1e0d55b0
2468011,Jaworzno,0940335,Jaworzno,08057,ul. Jana Karłowicza,6,50.1817515178188,19.277302296121885,PL.ZIPIN.5243.EMUiA_1cc20c60-1e66-4a54-8d8e-f598963ed912
2468011,Jaworzno,0940335,Jaworzno,08057,ul. Jana Karłowicza,7,50.18171064661092,19.27705350334593,PL.ZIPIN.5243.EMUiA_2802d16a-9e23-404c-b439-23bf095aa71f
2468011,Jaworzno,0940335,Jaworzno,08057,ul. Jana Karłowicza,10,50.181874808279524,19.27653167010703,PL.ZIPIN.5243.EMUiA_a80cc5ae-b0b8-4c23-9f15-bf89787523a9
2468011,Jaworzno,0940335,Jaworzno,08057,ul. Jana Karłowicza,12,50.1819107402742,19.276240117377995,PL.ZIPIN.5243.EMUiA_327036f6-e02f-4386-b997-3d9c2ce001e2
2468011,Jaworzno,0940335,Jaworzno,08057,ul. Jana Karłowicza,14,50.181947664285424,19.275940048696913,PL.ZIPIN.5243.EMUiA_72a9fa16-2b34-4cd1-a876-44e72b83e417
2468011,Jaworzno,0940335,Jaworzno,08057,ul. Jana Karłowicza,16,50.1819625050948,19.27577591620518,PL.ZIPIN.5243.EMUiA_a91c7b4c-d78e-4e67-a305-4db0136c12d4
2468011,Jaworzno,0940335,Jaworzno,02801,ul. Jana Karola Chodkiewicza,1,50.21325081325784,19.335095095844608,""
2468011,Jaworzno,0940335,Jaworzno,02801,ul. Jana Karola Chodkiewicza,2,50.21299022543615,19.334690034072306,PL.ZIPIN.5243.EMUiA_cbea8bb7-524d-45df-a00e-3dd7d37f8d91
2468011,Jaworzno,0940335,Jaworzno,02801,ul. Jana Karola Chodkiewicza,5,50.21294225212073,19.335124735606207,PL.ZIPIN.5243.EMUiA_f54a3b6a-26a4-4000-8e93-4e618c4669e6
2468011,Jaworzno,0940335,Jaworzno,02801,ul. Jana Karola Chodkiewicza,7,50.212801928941474,19.335082989309722,PL.ZIPIN.5243.EMUiA_618ae805-0271-470d-a3e7-ea4c106a8259
2468011,Jaworzno,0940335,Jaworzno,02801,ul. Jana Karola Chodkiewicza,7A,50.21283894834812,19.335280743116794,PL.ZIPIN.5243.EMUiA_e62f609d-32ec-4138-955d-8c138e6c2acf
2468011,Jaworzno,0940335,Jaworzno,02801,ul. Jana Karola Chodkiewicza,9,50.21266165331291,19.335068424753928,PL.ZIPIN.5243.EMUiA_d3301b2c-8ded-488f-a4b5-0b14bc168b48
2468011,Jaworzno,0940335,Jaworzno,02801,ul. Jana Karola Chodkiewicza,9A,50.212549843473,19.335628004446818,PL.ZIPIN.5243.EMUiA_abd8fd8f-1f8d-4746-863d-e21e07ccd646
2468011,Jaworzno,0940335,Jaworzno,02801,ul. Jana Karola Chodkiewicza,11A,50.21238409179418,19.335709967578993,PL.ZIPIN.5243.EMUiA_1460795d-6427-425d-a9cb-5197ebe026db
2468011,Jaworzno,0940335,Jaworzno,02801,ul. Jana Karola Chodkiewicza,13,50.212169254713515,19.33535326521601,PL.ZIPIN.5243.EMUiA_93fd62ee-d856-4d94-9ec4-28d22af4a8c6
2468011,Jaworzno,0940335,Jaworzno,02801,ul. Jana Karola Chodkiewicza,15,50.212172454939214,19.33612285796806,PL.ZIPIN.5243.EMUiA_aa7de2f3-b10e-4512-a5e8-2c2e65badcc8
2468011,Jaworzno,0940335,Jaworzno,02801,ul. Jana Karola Chodkiewicza,17,50.211568537110736,19.336472383201254,PL.ZIPIN.5243.EMUiA_fb4882ba-4d2b-401c-9b33-d6ab9ff4deb7
2468011,Jaworzno,0940335,Jaworzno,02801,ul. Jana Karola Chodkiewicza,19,50.21142204330723,19.336701294848584,PL.ZIPIN.5243.EMUiA_0813ec96-a7bd-4aee-afc6-f82de984c6b4
2468011,Jaworzno,0940335,Jaworzno,02801,ul. Jana Karola Chodkiewicza,20,50.21076795813101,19.336073545223375,PL.ZIPIN.5243.EMUiA_72c4b8d5-1836-4619-842f-e51ccaab8ab8
2468011,Jaworzno,0940335,Jaworzno,02801,ul. Jana Karola Chodkiewicza,20B,50.21051694046122,19.335735738139707,PL.ZIPIN.5243.EMUiA_197373b1-3d3e-47b2-b1e2-ed7e08461c95
2468011,Jaworzno,0940335,Jaworzno,02801,ul. Jana Karola Chodkiewicza,20C,50.210383447284265,19.33550657642032,PL.ZIPIN.5243.EMUiA_0213b386-5dd8-44e4-aba3-404bcd907fd2
2468011,Jaworzno,0940335,Jaworzno,02801,ul. Jana Karola Chodkiewicza,20D,50.21027595704697,19.33500198978985,PL.ZIPIN.5243.EMUiA_c6dbd1d5-3b1a-4d0d-bc5a-0c8506180f6b
2468011,Jaworzno,0940335,Jaworzno,02801,ul. Jana Karola Chodkiewicza,21A,50.211548724457714,19.336881516367647,PL.ZIPIN.5243.EMUiA_0ab52865-d164-487d-90bc-cae096f94fbd
2468011,Jaworzno,0940335,Jaworzno,02801,ul. Jana Karola Chodkiewicza,21B,50.21156096098472,19.33699801002255,PL.ZIPIN.5243.EMUiA_bbda07ca-9a2b-4ed5-a0c0-a6e38aaf960e
2468011,Jaworzno,0940335,Jaworzno,02801,ul. Jana Karola Chodkiewicza,23,50.2110776745646,19.337037605712798,PL.ZIPIN.5243.EMUiA_89f56d9a-c91a-42de-8d1b-7adf11b87f07
2468011,Jaworzno,0940335,Jaworzno,02801,ul. Jana Karola Chodkiewicza,24,50.210220641107306,19.336372240925282,PL.ZIPIN.5243.EMUiA_fd80c4d3-ed21-465b-b4c5-dc27a5830f7e
2468011,Jaworzno,0940335,Jaworzno,02801,ul. Jana Karola Chodkiewicza,24C,50.20987581688234,19.335630272525414,PL.ZIPIN.5243.EMUiA_cd6fc40e-f1c3-4487-aef6-cf7a9af81e66
2468011,Jaworzno,0940335,Jaworzno,02801,ul. Jana Karola Chodkiewicza,25,50.210638702764335,19.337140787497848,PL.ZIPIN.5243.EMUiA_ba90f711-cd7a-4e58-9df4-49e08712f74b
2468011,Jaworzno,0940335,Jaworzno,02801,ul. Jana Karola Chodkiewicza,26,50.20990672766392,19.336687259462543,""
2468011,Jaworzno,0940335,Jaworzno,02801,ul. Jana Karola Chodkiewicza,28,50.20977132775029,19.336819379603646,PL.ZIPIN.5243.EMUiA_037d89f9-05a7-4317-9bb6-8c49e6d7ac15
2468011,Jaworzno,0940335,Jaworzno,02801,ul. Jana Karola Chodkiewicza,29,50.21032862386568,19.337669295115337,PL.ZIPIN.5243.EMUiA_b42c6cbd-9e42-4474-9921-db53853c16be
2468011,Jaworzno,0940335,Jaworzno,02801,ul. Jana Karola Chodkiewicza,30,50.2094502726663,19.33694238893141,""
2468011,Jaworzno,0940335,Jaworzno,02801,ul. Jana Karola Chodkiewicza,31,50.210161439458844,19.337649069340124,PL.ZIPIN.5243.EMUiA_02575abe-b342-4f4c-a148-25bbea821ca1
2468011,Jaworzno,0940335,Jaworzno,02801,ul. Jana Karola Chodkiewicza,33,50.209959932072174,19.33774389205111,PL.ZIPIN.5243.EMUiA_3329fd66-b4bf-47e0-ae97-cab08b4fb3bb
2468011,Jaworzno,0940335,Jaworzno,02801,ul. Jana Karola Chodkiewicza,35,50.20971487187375,19.337912032781112,PL.ZIPIN.5243.EMUiA_8e96cc7d-2938-4bbb-989b-086ea2e27e36
2468011,Jaworzno,0940335,Jaworzno,02801,ul. Jana Karola Chodkiewicza,37,50.209533850489485,19.33762549850219,PL.ZIPIN.5243.EMUiA_5b4b56cc-de7a-4f25-acee-536fceaf0e13
2468011,Jaworzno,0940335,Jaworzno,02801,ul. Jana Karola Chodkiewicza,39,50.2093971906724,19.33762490017364,PL.ZIPIN.5243.EMUiA_0bbe6ccf-0f3c-414e-8769-291f4186776e
2468011,Jaworzno,0940335,Jaworzno,02801,ul. Jana Karola Chodkiewicza,40,50.20836435001858,19.337696337201994,PL.ZIPIN.5243.EMUiA_785af32b-a58f-43f7-8113-305720807adf
2468011,Jaworzno,0940335,Jaworzno,02801,ul. Jana Karola Chodkiewicza,41,50.20906390154013,19.3378264383029,PL.ZIPIN.5243.EMUiA_c9be7874-4421-481b-99f8-8f7ceb602018
2468011,Jaworzno,0940335,Jaworzno,02801,ul. Jana Karola Chodkiewicza,43,50.208805878559694,19.33767575763096,PL.ZIPIN.5243.EMUiA_64c3aad4-c5b7-4c26-9aeb-27d7423d5374
2468011,Jaworzno,0940335,Jaworzno,02801,ul. Jana Karola Chodkiewicza,45A,50.208743097940165,19.338216343396216,PL.ZIPIN.5243.EMUiA_281bfa32-f1b9-4329-9f4b-2c5006a23a11
2468011,Jaworzno,0940335,Jaworzno,02801,ul. Jana Karola Chodkiewicza,47,50.20856657658286,19.338647546012268,PL.ZIPIN.5243.EMUiA_f8c3ef75-863e-45c9-8e20-2f4b5dc806e3
2468011,Jaworzno,0940335,Jaworzno,02801,ul. Jana Karola Chodkiewicza,49,50.208418342272886,19.338223371718684,PL.ZIPIN.5243.EMUiA_0458da33-ada7-45a3-b192-ac61574d995d
2468011,Jaworzno,0940335,Jaworzno,02801,ul. Jana Karola Chodkiewicza,51,50.2082279049721,19.338543501388653,PL.ZIPIN.5243.EMUiA_c5ba2ef0-abac-45b5-84af-f96ed0a33f8c
2468011,Jaworzno,0940335,Jaworzno,02801,ul. Jana Karola Chodkiewicza,51A,50.207976125351074,19.33863929252791,PL.ZIPIN.5243.EMUiA_43271057-e7a3-412b-8c22-165fd95d11ef
2468011,Jaworzno,0940335,Jaworzno,02801,ul. Jana Karola Chodkiewicza,53,50.20776614681121,19.338735691153314,PL.ZIPIN.5243.EMUiA_bffd2965-174e-46f8-a25d-a5580f5892ee
2468011,Jaworzno,0940335,Jaworzno,02801,ul. Jana Karola Chodkiewicza,53A,50.207932187035965,19.339190621403624,PL.ZIPIN.5243.EMUiA_58eace24-403a-46df-883f-d50995931406
2468011,Jaworzno,0940335,Jaworzno,02801,ul. Jana Karola Chodkiewicza,55,50.207608290163904,19.33891256441064,PL.ZIPIN.5243.EMUiA_8c1a549e-4221-4195-aaeb-1ef5c318b963
2468011,Jaworzno,0940335,Jaworzno,02801,ul. Jana Karola Chodkiewicza,57,50.20723997556395,19.33905580622518,PL.ZIPIN.5243.EMUiA_ab655318-2b54-4560-b384-240eecc47dd6
2468011,Jaworzno,0940335,Jaworzno,02801,ul. Jana Karola Chodkiewicza,57A,50.207513988679906,19.33962079189519,PL.ZIPIN.5243.EMUiA_942dd049-e817-4ec8-ac33-2393338e776f
2468011,Jaworzno,0940335,Jaworzno,02801,ul. Jana Karola Chodkiewicza,59,50.20706785318074,19.339214343632683,PL.ZIPIN.5243.EMUiA_320f5396-69af-466e-bedb-31a0db952adf
2468011,Jaworzno,0940335,Jaworzno,02801,ul. Jana Karola Chodkiewicza,65,50.205999256600855,19.339649692873355,PL.ZIPIN.5243.EMUiA_f741b2ec-b0ed-4b00-997d-a47583d1a31a
2468011,Jaworzno,0940335,Jaworzno,02801,ul. Jana Karola Chodkiewicza,77,50.20344763886305,19.341393660126265,PL.ZIPIN.5243.EMUiA_3c409b1a-2d63-4012-922c-0c4d3f0dcd35
2468011,Jaworzno,0940335,Jaworzno,02801,ul. Jana Karola Chodkiewicza,79,50.20297472744622,19.341655814566625,PL.ZIPIN.5243.EMUiA_c0c0f715-bcef-4854-aafd-eb5a1c4433af
2468011,Jaworzno,0940335,Jaworzno,02801,ul. Jana Karola Chodkiewicza,81,50.20276813398202,19.341925991605365,PL.ZIPIN.5243.EMUiA_619aded0-023f-46a7-bf45-fbf7cb859b22
2468011,Jaworzno,0940335,Jaworzno,02801,ul. Jana Karola Chodkiewicza,83,50.20266885215179,19.34212997457016,PL.ZIPIN.5243.EMUiA_c5f7fb15-6aa0-47b4-a40e-d7f11dce84c5
2468011,Jaworzno,0940335,Jaworzno,08153,ul. Jana Kasprowicza,1,50.181912812390294,19.277818106919245,PL.ZIPIN.5243.EMUiA_46337f78-a2f1-448d-8525-ab8345c5fcc4
2468011,Jaworzno,0940335,Jaworzno,08153,ul. Jana Kasprowicza,2,50.181992497596816,19.27788142339509,PL.ZIPIN.5243.EMUiA_0a003ef0-209c-43c0-be0e-7b30a04b1d6e
2468011,Jaworzno,0940335,Jaworzno,08153,ul. Jana Kasprowicza,3,50.18194713713513,19.277583081074575,PL.ZIPIN.5243.EMUiA_d46653fa-13da-4684-9021-cb08dd8d6c9b
2468011,Jaworzno,0940335,Jaworzno,08153,ul. Jana Kasprowicza,5,50.181980391165666,19.27735544768359,PL.ZIPIN.5243.EMUiA_a2122749-66b1-42ad-9574-724de09481b5
2468011,Jaworzno,0940335,Jaworzno,08396,ul. Jana Kiepury,1,50.218364489356304,19.358488064244195,PL.ZIPIN.5243.EMUiA_b40dba64-1a08-403f-9562-9e3fa3897c2c
2468011,Jaworzno,0940335,Jaworzno,08396,ul. Jana Kiepury,2,50.21822669646464,19.3580152709758,PL.ZIPIN.5243.EMUiA_4fae2101-1c18-4762-a531-e528d00dc1e7
2468011,Jaworzno,0940335,Jaworzno,08396,ul. Jana Kiepury,2A,50.21785396450175,19.357772912620323,PL.ZIPIN.5243.EMUiA_2a92e24a-b1a5-4b30-a41f-1c92a180d55d
2468011,Jaworzno,0940335,Jaworzno,08396,ul. Jana Kiepury,3,50.2184785707695,19.357889716517814,PL.ZIPIN.5243.EMUiA_9c297b84-8ac3-4056-9af8-a70dd0907a09
2468011,Jaworzno,0940335,Jaworzno,08396,ul. Jana Kiepury,4,50.21887352592382,19.35790008872352,PL.ZIPIN.5243.EMUiA_8883a1fc-da4f-4bc3-8d31-f94dbfae1099
2468011,Jaworzno,0940335,Jaworzno,08396,ul. Jana Kiepury,4A,50.21906689927262,19.35793332637504,PL.ZIPIN.5243.EMUiA_8fec1b44-e7af-4677-99f7-6f2edcbf2330
2468011,Jaworzno,0940335,Jaworzno,08396,ul. Jana Kiepury,5,50.21828355017887,19.35744346611159,PL.ZIPIN.5243.EMUiA_37f8c84d-86a5-402a-9861-8353f58d15a6
2468011,Jaworzno,0940335,Jaworzno,08396,ul. Jana Kiepury,6,50.21886007455815,19.357227628202313,PL.ZIPIN.5243.EMUiA_44c879d8-7cc9-42b2-ac3f-149107298ac3
2468011,Jaworzno,0940335,Jaworzno,08396,ul. Jana Kiepury,6A,50.21901574607047,19.35750180373114,PL.ZIPIN.5243.EMUiA_816b70d5-fe28-4c75-a768-461b817602f9
2468011,Jaworzno,0940335,Jaworzno,08396,ul. Jana Kiepury,6B,50.21922348764725,19.357628916104858,PL.ZIPIN.5243.EMUiA_0d7bf606-9549-4aa4-b53f-d18324029a81
2468011,Jaworzno,0940335,Jaworzno,08396,ul. Jana Kiepury,7,50.21818053011019,19.357026174074612,PL.ZIPIN.5243.EMUiA_0ab4c89b-a3fc-4d94-b931-1e08d989ad28
2468011,Jaworzno,0940335,Jaworzno,08396,ul. Jana Kiepury,8,50.21837554723277,19.356718512661992,""
2468011,Jaworzno,0940335,Jaworzno,08396,ul. Jana Kiepury,8A,50.21854510655702,19.356927776183028,PL.ZIPIN.5243.EMUiA_d62e8ae7-b182-48ba-a352-bb9abd8685d3
2468011,Jaworzno,0940335,Jaworzno,08396,ul. Jana Kiepury,8B,50.21896580793679,19.35660437148907,PL.ZIPIN.5243.EMUiA_c51c8794-478f-49de-9f39-c33900f7513c
2468011,Jaworzno,0940335,Jaworzno,08396,ul. Jana Kiepury,8C,50.219204904413445,19.35676446087718,PL.ZIPIN.5243.EMUiA_6e9dbcf9-42ee-4494-b56c-2a6f3e6886e7
2468011,Jaworzno,0940335,Jaworzno,08396,ul. Jana Kiepury,8D,50.21939999430428,19.35673538114321,PL.ZIPIN.5243.EMUiA_bc103eb9-18f5-475c-9fec-515d54a78259
2468011,Jaworzno,0940335,Jaworzno,08396,ul. Jana Kiepury,9,50.21807104433291,19.35652336118268,PL.ZIPIN.5243.EMUiA_31da97a3-0ec1-498b-b3b0-e8d9bd5e856e
2468011,Jaworzno,0940335,Jaworzno,08396,ul. Jana Kiepury,10,50.21828525614187,19.35635819613378,PL.ZIPIN.5243.EMUiA_dc9be19a-ed70-43d0-93bd-831df06cadc3
2468011,Jaworzno,0940335,Jaworzno,08396,ul. Jana Kiepury,12,50.21846519841959,19.35590913083658,PL.ZIPIN.5243.EMUiA_22455835-130f-498b-aa27-aeaf27144636
2468011,Jaworzno,0940335,Jaworzno,08396,ul. Jana Kiepury,12A,50.21867368851445,19.356257244857396,PL.ZIPIN.5243.EMUiA_a552e3c9-7fa9-4a3c-b58e-8ad8e30ffb1e
2468011,Jaworzno,0940335,Jaworzno,08396,ul. Jana Kiepury,12B,50.218881760405964,19.356309950167276,PL.ZIPIN.5243.EMUiA_355473ce-5557-479d-ae00-c70c75782b0b
2468011,Jaworzno,0940335,Jaworzno,08396,ul. Jana Kiepury,12C,50.21907783907736,19.356357971760122,PL.ZIPIN.5243.EMUiA_4405d0f8-616b-4d71-b39e-6fb920a1182a
2468011,Jaworzno,0940335,Jaworzno,08396,ul. Jana Kiepury,12D,50.21929980496931,19.356406586241896,PL.ZIPIN.5243.EMUiA_e5c9e2f0-ebea-4b80-83a7-88cc0fd2f2a3
2468011,Jaworzno,0940335,Jaworzno,08396,ul. Jana Kiepury,15,50.21822462158545,19.355313337763036,PL.ZIPIN.5243.EMUiA_0bcd8df5-babc-4e89-b685-65444daf2ee2
2468011,Jaworzno,0940335,Jaworzno,08435,ul. Jana Kilińskiego,2,50.24390702587698,19.295750912846202,PL.ZIPIN.5243.EMUiA_b1cfd4a8-a9cf-4fcf-a04d-0d477e91ce6d
2468011,Jaworzno,0940335,Jaworzno,08435,ul. Jana Kilińskiego,2A,50.24405726693539,19.295702689925985,PL.ZIPIN.5243.EMUiA_f1284da3-a2c2-4cdd-ae27-650759a9dd09
2468011,Jaworzno,0940335,Jaworzno,08435,ul. Jana Kilińskiego,2B,50.24412341522051,19.295680928082383,PL.ZIPIN.5243.EMUiA_744ceac5-fdd9-4b9b-a9fe-f92bf096afb4
2468011,Jaworzno,0940335,Jaworzno,08435,ul. Jana Kilińskiego,3,50.24343393345611,19.29567625434257,PL.ZIPIN.5243.EMUiA_5fcfed39-fc28-4bec-bdbb-978e6d0f4761
2468011,Jaworzno,0940335,Jaworzno,08435,ul. Jana Kilińskiego,4,50.244375434846205,19.2955521814897,PL.ZIPIN.5243.EMUiA_4811e477-6a81-4fd6-a6f8-80140f20ba79
2468011,Jaworzno,0940335,Jaworzno,08435,ul. Jana Kilińskiego,5,50.244519988503896,19.295473798027754,PL.ZIPIN.5243.EMUiA_b2fd4e6c-e2ad-443b-9d59-d85af35cddf3
2468011,Jaworzno,0940335,Jaworzno,08435,ul. Jana Kilińskiego,6,50.24445223982112,19.295590716842327,""
2468011,Jaworzno,0940335,Jaworzno,08435,ul. Jana Kilińskiego,9,50.24531995458071,19.2957219251159,PL.ZIPIN.5243.EMUiA_e6bd6611-ed38-4d3d-98df-09daf4177423
